MBD3	nucleus	['Histone deacetylase complex', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'NuRD complex', 'Transcriptional repressor complex', 'membrane-enclosed lumen', 'membrane-enclosed lumen', 'Nuclear lumen']
LMCD1	nucleus	['Extracellular region', 'Extracellular space', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
PSMC4	nucleus	['Proteasome complex', 'Nucleus', 'Cytoplasm', 'Cytosol', 'Proteasome regulatory particle', 'Proteasome regulatory particle, base subcomplex', 'Proteasome accessory complex', 'Nuclear proteasome complex', 'Cytosolic proteasome complex', 'membrane-enclosed lumen']
FNDC8	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
CAMKK1	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
ACAP1	endomembrane	['Cytoplasm', 'Endosome', 'Endosome membrane', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Cytoplasmic vesicle', 'Vesicle', 'Organelle', 'membrane-bounded organelle']
DERL2	ER	['Cytoplasm', 'Cytoplasm', 'Endosome', 'Early endosome', 'Late endosome', 'Endoplasmic reticulum', 'Endomembrane system', 'Endomembrane system', 'Cytoplasmic vesicle', 'Vesicle']
NOX3	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
ANO8	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
KDM4B	nucleus	['Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen', 'Organelle part']
ICAM3	extracellular	['Extracellular region', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
CTTNBP2	vesicle	['Cytoplasm', 'Synaptic vesicle', 'Endomembrane system', 'Transport vesicle', 'Cytoplasmic vesicle', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular part']
ACTL6B	nucleolus	['Nucleus', 'Nucleus', 'Nucleus', 'Nucleolus', 'SWI/SNF complex', 'membrane-enclosed lumen', 'Nuclear lumen', 'Macromolecular complex', 'Macromolecular complex', 'Organelle']
CIC	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
KIF22	nucleus	['chromosome, centromeric region', 'Kinetochore', 'Nucleus', 'Nucleus', 'Nucleoplasm', 'Chromosome', 'Cytoplasm', 'Cytosol', 'Nuclear body', 'Nuclear speck']
PRSS22	membrane	['Extracellular region', 'Plasma membrane', 'Membrane', 'Extrinsic component of plasma membrane', 'Extrinsic component of membrane', 'Intrinsic component of membrane', 'Anchored component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part']
CEACAM1	cytoskeleton	['Extracellular region', 'Plasma membrane', 'Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'cell-cell junction', 'Cell surface', 'Membrane', 'Membrane', 'Membrane']
YTHDC2	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
MEF2B	nucleus	['Nucleus', 'GO:0005667', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Protein complex', 'Intracellular part', 'Intracellular part']
TMEM161A	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
FOXJ2	nucleolus	['Fibrillar center', 'Nucleus', 'Nucleus', 'Nucleolus', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle']
TNFRSF1A	golgi	['Golgi membrane', 'Extracellular region', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle']
GOLGA5	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
CELSR3	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
PPP2R5B	protein complex	['Protein phosphatase type 2A complex', 'Protein serine/threonine phosphatase complex', 'Macromolecular complex', 'Intracellular part', 'Catalytic complex', 'Phosphatase complex']
PYGM	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
BCL3	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Plasma membrane', 'Membrane', 'Midbody', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle']
PIGB	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum membrane', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Nuclear outer membrane-endoplasmic reticulum membrane network', 'Organelle']
PDZD4	cytoplasm	['Cytoplasm', 'Cell cortex', 'Intracellular part', 'Cytoplasmic part', 'Cell periphery', 'Cytoplasmic region']
PRLH	extracellular	['Extracellular region']
FSTL3	ER	['Extracellular region', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'membrane-enclosed lumen', 'Nuclear lumen']
EPHA8	endomembrane	['Cytoplasm', 'Endosome', 'Early endosome', 'Endosome membrane', 'Endomembrane system', 'Membrane', 'Organelle membrane', 'Cytoplasmic vesicle', 'Early endosome membrane', 'Vesicle']
TRIP13	nucleus	['Male germ cell nucleus', 'Nucleus', 'Germ cell nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
P4HA2	ER	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Cytosol', 'Endomembrane system', 'Endomembrane system']
VASH1	ER	['Extracellular region', 'Extracellular space', 'Cytoplasm', 'Cytoplasm', 'Endoplasmic reticulum', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
KRT14	nucleus	['Extracellular region', 'Nucleus', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Cytoskeleton', 'Intermediate filament', 'Vesicle', 'Organelle', 'Organelle']
KRT20	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
SPP2	ER	['Extracellular region', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'Secretory granule', 'Platelet dense granule lumen', 'Cytoplasmic vesicle', 'membrane-enclosed lumen', 'Vesicle']
HSD17B10	mitochondria	['Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Mitochondrion', 'Mitochondrion', 'Mitochondrial matrix', 'Plasma membrane', 'Membrane']
FGF4	extracellular	['Extracellular region']
NMRK2	nucleus	['Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Cytosol', 'Plasma membrane', 'Membrane', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle']
ST6GAL1	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane', 'Organelle']
TIMM21	mitochondria	['Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial inner membrane', 'Mitochondrial inner membrane presequence translocase complex', 'Membrane', 'Organelle inner membrane', 'Organelle membrane', 'Mitochondrial membrane', 'Organelle envelope']
BPIFB2	ER	['Extracellular region', 'Cytoplasm', 'Endoplasmic reticulum', 'Endoplasmic reticulum lumen', 'Endomembrane system', 'membrane-enclosed lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
REXO1	nucleus	['Nucleus', 'Nucleoplasm', 'Nucleoplasm', 'Nuclear body', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
MKRN2	nucleolus	['Nucleus', 'Nucleolus', 'Cytoplasm', 'Cytosol', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle']
GPATCH1	lysosome	['Nucleus', 'Spliceosomal complex', 'Intracellular ribonucleoprotein complex', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle part', 'Intracellular part']
IL4R	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
KEAP1	nucleus	['Ubiquitin ligase complex', 'Nucleus', 'Cytoplasm', 'Cytoplasm', 'Midbody', 'cullin-RING ubiquitin ligase complex', 'Cul3-RING ubiquitin ligase complex', 'Macromolecular complex', 'Organelle', 'membrane-bounded organelle']
RDH8	intracellular	['Cytoplasm', 'Intracellular part']
P2RY10	membrane	['Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part', 'Plasma membrane part', 'Cell periphery']
TNS1	intracellular	['Cytoplasm', 'Cytoskeleton', 'Cell surface', 'Organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular non-membrane-bounded organelle', 'Intracellular part', 'Intracellular part']
NGFR	endomembrane	['Extracellular region', 'Nucleus', 'Nucleoplasm', 'Cytoplasm', 'Endosome', 'Cytosol', 'Plasma membrane', 'Integral component of plasma membrane', 'Endomembrane system', 'Membrane']
NTN1	extracellular	['Extracellular region', 'Proteinaceous extracellular matrix', 'Basement membrane', 'Cytoplasm', 'Extracellular matrix', 'Extracellular matrix component', 'Extracellular region part', 'Intracellular part']
ISOC1	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
TRO	nucleus	['Nucleus', 'Cytoplasm', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
MNT	nucleus	['Nucleus', 'Nucleus', 'Nucleoplasm', 'membrane-enclosed lumen', 'Nuclear lumen', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Organelle lumen']
AP3M2	cytoskeleton	['Cytoplasm', 'Cytoplasm', 'Membrane', 'Membrane coat', 'Clathrin coat', 'AP-type membrane coat adaptor complex', 'Clathrin adaptor complex', 'Axon', 'Cell projection cytoplasm', 'Macromolecular complex']
LAPTM4A	golgi	['Cytoplasm', 'Golgi apparatus', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part', 'Cytoplasmic part']
ADAM7	membrane	['Plasma membrane', 'Membrane', 'Cell periphery']
ASNS	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
PTPN18	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
DRD4	membrane	['Plasma membrane', 'Plasma membrane', 'Integral component of plasma membrane', 'Membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Membrane part']
SCT	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
STK10	extracellular	['Extracellular region', 'Plasma membrane', 'Membrane', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Cell periphery']
ALPK1	intracellular	['Cytoplasm', 'Intracellular part']
TBX21	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
CA12	membrane	['Plasma membrane', 'Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part', 'Cell periphery']
MAP2K5	nucleus	['Nucleus', 'Cytoplasm', 'Spindle', 'Cytosol', 'Cytoskeleton', 'Microtubule cytoskeleton', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle']
C12orf5	mitochondria	['Nucleus', 'Cytoplasm', 'Cytoplasm', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial outer membrane', 'Membrane', 'Outer membrane', 'Organelle membrane', 'Mitochondrial membrane']
FGF20	extracellular	['Extracellular region']
MTMR7	cytoplasm	['Cytoplasm', 'Cytosol', 'Intracellular part', 'Cytoplasmic part']
CPB2	extracellular	['Extracellular region', 'Extracellular space', 'Extracellular region part']
CDK13	nucleus	['cyclin-dependent protein kinase holoenzyme complex', 'Nucleus', 'Nucleoplasm', 'Chromosome', 'Transcription elongation factor complex', 'cyclin/CDK positive transcription elongation factor complex', 'Nuclear cyclin-dependent protein kinase holoenzyme complex', 'membrane-enclosed lumen', 'Nuclear lumen', 'carboxy-terminal domain protein kinase complex']
TSPAN32	protein complex	['Plasma membrane', 'Integral component of plasma membrane', 'Integrin complex', 'Cell surface', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Intrinsic component of plasma membrane', 'Macromolecular complex', 'Protein complex']
FAR2	peroxisome	['Cytoplasm', 'Cytoplasm', 'Peroxisome', 'Peroxisome', 'Peroxisomal matrix', 'Microbody lumen', 'membrane-enclosed lumen', 'Microbody', 'Microbody', 'Organelle']
TRAM2	membrane	['Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
CLDN18	cytoskeleton	['Plasma membrane', 'cell-cell junction', 'Bicellular tight junction', 'Membrane', 'Cell junction', 'Apical junction complex', 'Occluding junction', 'Cell periphery']
ROPN1	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
NDUFB4	mitochondria	['Extracellular region', 'Cytoplasm', 'Mitochondrion', 'Mitochondrion', 'Mitochondrial envelope', 'Mitochondrial inner membrane', 'Mitochondrial respiratory chain', 'Mitochondrial respiratory chain complex I', 'Membrane', 'Organelle inner membrane']
ERLEC1	ER	['Cytoplasm', 'Endoplasmic reticulum', 'Endomembrane system', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Endoplasmic reticulum quality control compartment', 'Organelle part', 'Intracellular part']
CLIC5	golgi	['Extracellular region', 'Cytoplasm', 'Cytoplasm', 'Golgi apparatus', 'Golgi apparatus', 'Microtubule organizing center', 'Cytoskeleton', 'Cytoskeleton', 'Endomembrane system', 'Endomembrane system']
TMEM131	membrane	['Membrane', 'Membrane', 'Integral component of membrane', 'Intrinsic component of membrane', 'Membrane part']
ARPP21	intracellular	['Cytoplasm', 'Intracellular part']
TMEM38A	extracellular	['Extracellular region', 'Vesicle', 'Organelle', 'membrane-bounded organelle', 'Extracellular organelle', 'Extracellular region part', 'Extracellular exosome', 'Extracellular vesicle']
ACTR6	nucleus	['Nucleus', 'Cytoplasm', 'Cytoskeleton', 'Organelle', 'Organelle', 'membrane-bounded organelle', 'non-membrane-bounded organelle', 'Intracellular organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle']
FAP	cytoskeleton	['Ruffle', 'Plasma membrane', 'Plasma membrane', 'Plasma membrane', 'Adherens junction', 'cell-substrate adherens junction', 'Focal adhesion', 'Membrane', 'Membrane', 'Integral component of membrane']
DMRT3	nucleus	['Nucleus', 'Organelle', 'membrane-bounded organelle', 'Intracellular organelle', 'Intracellular membrane-bounded organelle', 'Intracellular part']
WISP2	extracellular	['Extracellular region', 'Proteinaceous extracellular matrix', 'Extracellular matrix', 'Extracellular region part']
GAL3ST2	golgi	['Golgi membrane', 'Cytoplasm', 'Golgi apparatus', 'Golgi stack', 'Endomembrane system', 'Membrane', 'Membrane', 'Integral component of membrane', 'Organelle membrane', 'Intrinsic component of membrane']
OSTM1	lysosome	['Lytic vacuole', 'Cytoplasm', 'Lysosome', 'Lysosomal membrane', 'Vacuole', 'Vacuolar membrane', 'Membrane', 'Organelle membrane', 'Organelle', 'membrane-bounded organelle']
IMPG2	extracellular	['Extracellular region', 'Proteinaceous extracellular matrix', 'Extracellular matrix', 'Interphotoreceptor matrix', 'Extracellular region part']
